,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_6.7_km,total_population_6.7_km,pop_below_18_6.7_km,pop_between_18_34_6.7_km,pop_between_34_65_6.7_km,pop_over_65_6.7_km,occupied_households_6.7_km,family_households_6.7_km,nonfamily_households_6.7_km,householder_less_than_high_school_6.7_km,householder_high_school_degree_6.7_km,householder_some_college_6.7_km,householder_bachelors_degree_6.7_km,older_than_3_in_school_6.7_km,older_than_3_not_in_school_6.7_km,not_high_school_grad_6.7_km,high_school_grad_6.7_km,employed_6.7_km,unemployed_6.7_km,not_in_labor_force_6.7_km,30_49_percent_income_to_rent_6.7_km,over_50_percent_income_to_rent_6.7_km,commuters_by_car_truck_van_6.7_km,commuters_by_car_truck_van_alone_6.7_km,commuters_by_car_truck_van_carpool_6.7_km,children_living_with_single_parents_6.7_km,private_sector_6.7_km,public_sector_6.7_km,self_employed_6.7_km,private_non-profit_6.7_km,unpaid_family_workers_6.7_km,households_social_security_income_6.7_km,households_SsI_6.7_km,households_retirement_income_6.7_km,housing_units_6.7_km,vacant_units_6.7_km,agr_industry_6.7_km,construct_industry_6.7_km,manufact_industry_6.7_km,wholesale_industry_6.7_km,retail_industry_6.7_km,transport_industry_6.7_km,info_industry_6.7_km,finance_industry_6.7_km,prof_mgmt_industry_6.7_km,education_industry_6.7_km,arts_industry_6.7_km,public_admin_industry_6.7_km,other_service_industry_6.7_km,mgmt_occ_6.7_km,professional_occ_6.7_km,health_occ_6.7_km,protecc_occ_6.7_km,food_occ_6.7_km,cleaning_occ_6.7_km,pers_care_occ_6.7_km,sales_occ_6.7_km,office_occ_6.7_km,farming_occ_6.7_km,construct_occ_6.7_km,product_occ_6.7_km,transport_occ_6.7_km,concentrated_disadvantage_6.7_km,commute_time_6.7_km,median_household_income_6.7_km,average_household_size_6.7_km,population_density_6.7_km,median_house_value_6.7_km,ev_car_count_6.7_km,total_sessions,total_connection_time,total_amount,total_kwh
142,AUI-10373,"15450 Plummer St, Los Angeles, CA",34.2423921,-118.46919550000001,91343,6037117201,295465.5497508868,537440.784893065,128306.89035610724,144635.0115321683,204890.2153283426,59608.66767644689,151481.08062251034,112150.6294122792,39330.45121023114,37969.85540862699,33146.71592258947,42626.28884141989,37738.22044987398,152441.0308496119,365266.1090861324,1178.667090690411,30759.812644575955,260683.1540391692,20674.07810691906,143096.4977303878,22423.902634940045,27564.66296731952,216168.0188885214,186847.61993988708,29320.39894863433,31290.698895986654,183666.32861351673,26125.71100769574,34957.71025038864,15589.336525806313,344.0676417617781,36493.02431442324,11442.37158289571,17015.616520698688,157715.72659196868,6234.645969458343,1610.7633568053425,23966.409806783093,25596.855931796865,6400.151078873027,29223.7503491011,13127.30450313968,8354.51616023436,14812.382082124903,32207.267109592354,52808.88400940699,27363.684225871464,18769.204619801283,6441.980805638757,26715.97640838077,43361.93259142737,12242.888580277253,3874.2688042951877,15660.479131849515,20378.900729478166,8556.75784147565,26426.10742156002,31002.562957971044,1217.1215256999299,29852.110606335853,19754.783830136057,21639.26361028239,-0.19457203080517482,30.712867243003263,69366.159140086,3.4440339415136396,9940.041544555526,473658.24343729916,3551.5565467824104,4,0:43,0.0,2.448
143,AUI-10349,"11175 Glenoaks Blvd, Los Angeles, CA",34.2730714,-118.41144969999999,91331-2536,6037104701,193376.8287732612,353854.6635957966,88375.4176879971,93340.55219098051,133508.75795888036,38629.9357579386,88659.90329328158,70988.59894091108,17671.304352370476,28672.232848962667,21413.284115172806,22708.67795273423,15865.708376411863,100070.93286005543,240880.30631338045,704.5481681907609,19998.96063762059,165321.51518030043,11710.326288500326,99132.13120703925,10037.292622717488,12874.692584495884,140435.0826618541,119751.96988671516,20683.11277513892,19670.961332901545,116599.42593919254,17462.103116876442,20376.923968722982,10602.448287364734,280.61386814375817,23695.274073882138,7416.109080755022,10518.44798774067,92239.57054392376,3579.667250642203,1464.3833757855873,17265.03429701183,19754.25304659292,3942.2518053290287,19592.218432085592,9184.88164147982,4181.051735935804,8520.926576528642,18443.67710899924,32242.71957290301,15282.300210023708,10760.246471464552,4687.570906160721,14635.0752054002,24108.782642451806,7776.294078691139,2812.43935588676,9385.441502244146,12594.792914831092,4537.576380227276,16102.642699119824,20941.160982754198,983.7731135034591,21275.31095271743,14787.213140476095,15381.012211997033,-0.208485281514009,31.279388170183555,64591.04223186329,3.462970352364228,6544.817974387555,435354.3526759745,1201.867100051508,4,1:39,0.0,8.703
144,AUI-10347,"9776 S Sepulveda Blvd, Los Angeles, CA",33.9474756,-118.3957034,90045-5802,6037980028,242178.7522762259,383126.8532445461,82063.478811435,99863.30703356012,154146.22935015024,47053.83804940067,141626.0628834503,85523.7123895882,56102.35049386215,19038.766377026244,18660.535586106264,41812.080489896536,62114.68043042129,98901.91675330616,269145.1270086735,676.5893563881828,17586.863261352148,198662.14779323994,15191.018921685967,95275.29569560148,21340.32537055935,22396.053283671547,161842.07630505992,144494.18514774228,17347.89115731765,24397.399419282425,134177.37521450382,22659.86724382293,27672.654760699203,13819.156819714151,333.0937544998303,31127.96190569092,6721.6480632363155,18115.23664155763,151210.09342187663,9584.030538426297,486.2622348698668,8442.670783378053,15244.216963642615,4336.340845372952,18012.867721407452,13589.13951087006,11676.88772242765,12685.505066631047,33060.63318739036,40269.5517502373,24589.875777473924,10590.912245435362,5677.283984103299,38130.644412086425,47485.46451377926,4811.72491738482,3976.286949962977,11869.62239241048,9105.397735857945,7135.334208151457,20316.099578258956,24660.626301568438,259.947179398349,10068.653582990732,7251.689365996967,13590.65665539313,-0.2056733584213274,29.18062084480381,93076.11974013933,2.632736151012614,8023.123026487605,865224.5079701793,5764.8816917815575,7,5:30,0.0,28.776999999999997
145,AUI-10355,"8932 Woodman Ave, Los Angeles, CA",34.232175700000006,-118.4378409,91331-6020,6037119800,297991.55692330026,558315.23006236,135305.32286558655,150267.30099283208,213660.69573887312,59081.91046506822,158369.87457665306,116285.09459267362,42084.77998397943,45038.02792477637,35792.66013699595,42631.14721229054,34908.03930259019,153167.87898745632,384115.4345667482,1307.0586702104638,30355.05584904945,268463.439892487,22202.023875163886,148526.10465411507,25593.191278056212,32627.72464082268,221133.24944775572,190349.27473829652,30783.974709459188,34342.00874474371,191497.58594130666,24369.937021258884,37408.70006341431,14815.205937529037,372.0109289781049,36464.003497007056,13134.102580027735,15455.969674488115,164428.6483752462,6058.773798593146,1795.3199703731434,26499.891895264675,26129.83552687542,6628.790165431609,30921.677478491467,13516.353968610976,9086.727126646434,13279.491566476956,32525.86637852831,51186.30993999877,29977.932373250434,20902.602891774175,6012.640610764609,24578.58860796265,41487.665114591706,12980.480082270791,3958.9725895539277,17373.26153360468,22779.040125703217,8797.544252685631,26326.375498135578,31312.413364401862,1268.3454481055542,33261.55208826154,20868.692653082042,23470.50853412781,-0.0429447369027235,29.548386424474728,58308.26801022637,3.389924022077264,10330.036185232782,436073.99694460735,3377.845265429048,17,52:04,0.0,99.23200000000001
146,AUI-10351,"17415 Vanowen St, Los Angeles, CA",34.193889899999995,-118.51242169999999,91406,6037132001,273158.46187269536,469055.01113433944,105271.64179637798,122216.11168779597,184933.35847088395,56633.89917928153,154079.27177822244,103673.71159948834,50405.56017873412,25993.126066176043,28139.649075402736,44854.59020452782,55091.90643211585,127530.18439418946,324180.9144013574,844.471213168153,23843.580669542393,237296.2413656897,17927.187060727203,120442.19326294592,24328.793000870322,29974.44424404747,190629.5509629655,166799.26903111857,23830.281931846857,28591.15744809303,162268.4030221086,20837.809050576874,39990.385294947744,13883.100417173038,316.54358088345896,35090.935400502305,9767.289387803794,15617.554143115742,161234.24703090865,7154.9752526861785,1021.2947790093624,18820.367078278585,16957.077737216543,6162.145344868056,24849.41120613505,9080.43212902001,11243.587169506645,16086.232350315793,34402.44567914105,49071.43253272677,27095.31037981454,17997.49757308533,4509.007406571962,32996.07497909636,50797.52621406088,9752.407437977718,2833.283357898967,13880.61927772299,16153.230090519293,8746.729913089412,25403.063521209016,27373.941657936295,791.2818669949874,21716.740188603297,12023.068984717942,14828.273875862555,-0.2620900028874671,29.635999323690452,77841.04067551672,2.722767626062076,8661.713251507077,632947.5249532484,5345.328318105162,46,168:10,0.0,331.88699999999994
147,AUI-10341,"4349 E Valley Blvd, Los Angeles, CA",34.063514,-118.19118,90032,6037201402,293695.42779376614,585965.2142599488,124846.1646255549,164993.45682198665,220560.25729246048,75565.33551994679,185758.3795780281,121225.11578737642,64533.26379065172,55119.75017339237,32638.552210919333,42610.59331865309,55389.48387506334,150911.73349346506,414489.5276049968,1296.4864213470837,27786.971601793717,274918.4561009543,22781.818692216002,178486.44833035205,32173.795652687473,33943.3355991482,212376.1798854926,183897.91115078866,28478.26873470393,37285.04512027935,191391.75148465927,31623.405987134076,33074.8256048391,18310.33013739347,518.1428869284491,48414.52876532197,16904.043796370126,16983.89270573225,198027.953203473,12269.573625444893,1310.1242354857004,17793.373530744997,28451.93994449967,11415.493841487221,30687.321281893226,14986.682905261481,10199.006515666972,12919.171200303052,31810.745754821484,55241.54864462652,34885.731919405865,16138.744260260004,9078.572066498185,31489.132782367877,57111.49918070472,11977.608919787936,4906.06211994401,18786.889002113272,12479.508712119175,8206.980306408754,27492.802588134855,33186.74535336163,1004.5122131963695,22144.00209328025,20685.16714615091,25447.545683384626,0.12206615512556078,30.605259200539336,58199.13095391587,3.058819709119981,10826.888229326125,538118.9903943805,5126.530634459738,8,12:34,0.0,83.206
148,AUI-10337,"1751 Westwood Blvd, Los Angeles, CA",34.051089399999995,-118.4385126,90024-3990,6037265520,314263.30958669726,472318.4428944724,71337.97117198778,154647.41970406767,175639.78597684178,70693.26604157515,208804.7276014767,93747.2729406589,115057.45466081782,9965.529826836491,16676.8510124115,44716.04075358166,137446.30600864708,115460.32601542582,342753.5537068113,209.3542446395491,22939.09654891721,265037.8165105842,15738.80662279655,128028.9551582313,30730.17626189227,34088.8843335249,194154.97051720507,179768.38380116873,14386.586716036349,13658.062961059244,162793.0943774571,27107.228123881945,53771.91547297852,20882.0842016564,483.4943346102536,43738.96474175263,7127.771899703941,19368.613505401976,229735.77199403278,20931.044392556032,315.93644439689933,6031.860289799839,11563.882402585812,6385.4125168748815,20052.56673629811,6411.385877534044,26329.11551186054,22677.93715471707,55723.05866790832,58729.1812776523,33762.08356135037,12502.623696070483,4552.772373535527,65669.62910495329,97678.9779365689,4060.7801950771154,2300.554291730524,13168.450473083067,4609.6252023082225,8444.499166051452,28723.44388299258,25019.51272608582,170.5320759443726,5223.447159648838,3598.252332828847,6370.111963311188,-0.48533133528816474,24.58473383299395,122352.81140973058,2.267241746938994,8747.400471158178,1357473.3585314518,11592.849750426014,29,33:36,0.0,209.732
149,AUI-10378,"6959 Esplanade St, Los Angeles, CA",33.958586700000005,-118.44923610000001,90293,6037278102,158172.2705682682,220833.12190353914,35028.70937844836,60995.568698441944,93921.09228067874,30887.751545970095,98874.8376409013,47557.438928184994,51317.39871271632,5422.212582403193,8379.550558337285,23563.57388695639,61509.50061320444,46211.5319921906,167315.4464091531,250.84039381169237,8398.314871420009,129083.63666712688,7687.605614494411,52420.90837923225,13759.101039436971,13884.34078415189,98146.07867805657,90735.29354911207,7410.785128944476,7670.674687375917,83236.19302071304,11175.300164938782,24806.31188696308,9552.565975228881,313.2656192831164,19975.39247379898,3121.872793398759,11509.316713278067,107028.47898848573,8153.641347584426,343.1446508754797,3713.9497997378057,7899.920101906244,2823.740988439687,9529.69925008549,4640.026445642522,13168.74746910272,9458.523678428637,28058.57919425967,25416.925770568225,15294.24818228121,6041.073586580706,2695.0575492184867,34382.07619391619,43445.014652142134,1703.9975622671755,1233.7757579783595,6660.575390862286,2607.332563136516,4441.315496861417,12800.96558031568,12367.956041435371,119.15774909319688,3735.461568732695,2083.572657933432,3502.435452452432,-0.4224941379638757,28.697691143438316,109503.43220558728,2.266413533593291,7756.865872237592,1224353.8222582792,5168.799663889006,95,367:29,0.0,1803.1860000000001
150,AUI-10366,"1248 Westwood Blvd, Los Angeles, CA",34.05788870000001,-118.44310039999999,90024,6037265510,287260.8931355695,430812.5788460135,64591.47014250672,142448.78656909952,158350.0705554033,65422.25157900394,190452.00511050166,85021.28809615041,105430.71701435122,7950.53025336168,14705.832113473483,40194.68847742179,127600.95426624469,107639.44537482312,310537.5077192136,131.2629365302973,21877.872759553204,240405.10252486073,14149.646508712509,118843.19365485114,27796.853572744756,31029.641796299944,175568.11666673058,162843.4032417861,12724.713424944503,11942.087272416728,146479.50517279375,25080.796440321843,49359.430580109256,19007.16704939316,478.20328224271316,40354.660533637914,6238.405195146403,17566.25980905343,210275.7895050443,19823.784394542625,262.5780889506474,5111.065089301956,10383.273101179577,5917.279740874566,17958.783832456524,5610.814983797922,23763.365613242895,21439.02456887959,50602.09512991839,54065.34589138295,30004.604821280336,11191.142593142222,4095.729070453158,60649.30345939976,89678.7426886115,3733.1638914553787,2099.306181743631,11273.353291095314,3659.7148647951476,7548.103108012459,26227.518848008545,22523.04830472752,137.6000566230951,4132.006444476368,3147.778270330622,5595.463115581399,-0.5342474589321535,24.336623841303062,130974.19822689373,2.2636834655015607,7962.143442986173,1408553.1614839039,11041.718424061355,7,13:31,0.0,91.23100000000001
151,AUI-10336,"4839 Laurel Canyon Blvd, Los Angeles, CA",34.158873799999995,-118.3968676,91607,6037124000,283205.8057591644,433979.4642283165,81311.76196836791,119618.15028789555,179127.96759931592,53921.584372737096,172311.32458273397,95678.66132200458,76632.6632607294,20382.50600767315,24232.47424490586,50200.40794122101,77495.93638893397,97067.98631620337,322389.7176097309,576.9424298423877,16252.488176917184,236205.4712018339,18526.92188461115,107069.42880007505,28049.44925761076,34030.62360562295,188037.76264931876,170786.6097832549,17251.15286606385,20420.664584399834,158964.8439483293,17549.579070299435,45949.83437584187,13364.7695810156,376.4442263476885,34169.27630910439,9667.31904157054,15257.137594699634,183712.13911878812,11400.814536054124,686.2511948091625,12462.89544891777,13502.873478667294,5578.985491780537,21796.042246280893,8123.961708764657,26823.001569341097,15522.256325306902,34080.615245493,42494.48668017151,34171.075809865164,16145.728395647584,4817.297606788326,39759.49001300768,68584.24328510238,7644.832039657531,3018.588343217512,13576.100355844079,9681.370564729797,8985.503998543612,23183.385074821923,25886.796821662283,390.0962059165871,14735.70171432121,8604.100987973816,12155.26179703548,-0.18975397442584543,30.980566199668957,100509.69244894225,2.537423119768789,8043.352367733514,947828.2976796863,7642.669302015549,80,207:57,0.0,851.722
152,AUI-10376,"7428 S Sepulveda Blvd, Los Angeles, CA",33.9731993,-118.3948075,90045,6037277000,293536.52441595565,452082.1562710173,85007.71020899616,125844.31486195317,183469.41886922176,57760.712330846174,182375.40025845525,98113.65980509497,84261.7404533603,20154.779854636283,21808.895869057527,52487.20242700762,87924.52210775383,106930.33612667417,328849.21737869224,612.6813622797188,18407.018844249324,244372.30556800045,17787.05465359723,113351.95254609383,28841.60987627024,29548.49704831578,194876.16126919092,176191.8411871834,18684.320082007485,24161.66224894438,161631.59165072857,28261.418060648568,35926.490916676106,18170.942457694182,381.86248225302563,38816.21422498772,8224.079728365754,22433.48549326975,194376.22167634877,12000.821417893492,438.43199665674604,9009.101994613904,15413.15352261988,5012.517675507523,21065.937345613318,14249.174297160422,17291.412419571847,16078.824567024374,43786.45753902748,52575.48015583667,29714.207252879314,12898.274552410585,6839.332249078415,49075.78181714044,67931.03170189093,5696.363987202868,4561.184215090465,14181.615217830042,9566.519720814542,8822.984248123339,24561.92351018587,28587.912512005034,337.01010769422464,10309.977651408219,7026.923602861776,13713.077275752723,-0.10623422295868434,28.93796495599731,85381.98026392973,2.5175663048373993,8702.276431378392,780146.7202181942,6293.513006296902,2,0:02,0.0,0.145
153,AUI-10382,"10654 W Magnolia Blvd, Los Angeles, CA",34.1648054,-118.36349640000002,91601,6037125501,261318.97249996613,399149.10576611647,72217.72729764906,109219.89156540904,165873.66135501067,51837.82554804772,159198.63705269888,88349.61618252685,70849.02087017203,18318.830182326896,23347.319745410172,47989.99649470391,69542.4906302579,89285.21192860592,297534.2525271828,428.39841103179685,15371.771564856119,213939.17018554008,16609.82406969391,104692.98322746913,25026.959775356965,31711.248211420414,172497.45001607816,157372.14880735532,15125.301208722827,17292.573830227862,145353.4374351211,16852.592836373227,39286.77166398612,12224.189119615501,222.1791304441232,32548.423138053153,10260.223259612116,14663.765598585942,170607.82055795935,11409.183505260478,707.0658252945389,9586.88278874386,13417.054064930311,4668.153428084076,19919.919929504234,7581.997283790901,26678.121090791286,13813.253346442354,29286.604445969908,38187.555236782995,31476.799332262803,13680.763569912284,4934.999843030542,36989.67488692712,63453.390605218956,6648.678953707895,2666.3498609748244,12436.288434988439,7673.136672499454,7657.9694411024,21149.71368045659,23936.21589085795,339.9094355074302,12171.964444925035,7979.9347612614165,10835.9431171126,-0.1295730759729017,28.2045729963054,82463.8808020496,2.3720192220959566,7391.5229885372455,789624.3594300876,6699.085634139708,21,74:31,0.0,191.764
154,AUI-10364,"6040 Jefferson Blvd, Los Angeles, CA",34.0204237,-118.380283,90016,6037702502,394823.42796925746,615678.5419618831,112206.85181231234,168963.44606840218,247907.64890850647,86600.59517266217,257186.1965406206,132475.7220582111,124710.47448240954,25546.422097512735,30276.46574169701,70036.0192845962,131327.2894168147,137869.84611411754,456673.7893531169,638.7624431377576,21352.456324584546,332085.83062341454,22200.5266634905,161149.80229246407,39652.0307315466,46546.008116105615,260072.7157160787,238151.57085852916,21921.144857549512,29321.644603283723,213366.62996334917,35558.14545806908,57090.51831217125,25515.852537666844,554.6843521582375,57228.111186718044,12618.478752079847,28787.44528881499,278280.4200915594,21094.223550938783,686.9031550406223,12218.022558648372,16505.013908738954,7115.801103245129,28643.550524101884,13744.854714705467,26893.702375000288,22751.693425476118,59286.22739226883,72697.84018938735,42800.112713281495,20299.62680382094,8442.481759699102,66945.36914156808,102532.58676716924,8453.555159948939,5199.008139282678,18552.968606415514,12592.474972185322,11354.002961441696,34407.47415641175,35521.561357076294,639.5022445689651,13339.539269991652,7754.487675041366,14793.300172313058,-0.06952775712342121,28.67188961990852,83073.95494244974,2.4081328855464634,11350.316722402702,896948.9836613042,8950.759660141372,5,0:44,0.0,2.715
155,AUI-10389,"5263 Packard, Los Angeles, CA",34.0507581,-118.3511493,90019,6037217100,458360.4973668832,815201.7331542915,142752.17680079135,247135.54654173233,323518.16669678484,101795.843114983,339628.67504916043,162610.3232831856,177018.35176597483,50204.34566508776,49179.35991693951,84382.81249820808,155862.1569689251,180188.13077917404,608935.8264706034,1162.4132834823988,28460.03046033326,447808.98580502893,32061.45690639137,207520.0013771261,67033.78281323296,76875.87943117731,322079.2978373273,293504.24083205196,28575.05700527533,44134.06385271442,302895.7854608297,33937.11752118936,82198.21912752709,28099.016889739538,678.8468057432441,64958.48163325639,20325.95183834568,25233.004091179067,374416.1386471895,34787.463598029084,1249.3957308503423,21601.98921704843,24951.906923842078,10875.110303015936,42427.02389669973,17978.790234129567,34504.216041577994,27770.483215968256,69036.78735414904,80178.77399880745,72920.2787129353,35110.65611185916,9203.574064145647,74029.04604852806,115046.7160073233,14763.550117639019,6780.570266310136,35462.051160242656,25170.155533610745,16340.83850800478,48728.73449790986,45808.85695759058,1090.1343482818147,23955.175903780357,15771.209610916112,24861.946844891514,0.033729734782323786,29.71906582071481,76413.47696695596,2.4260035028063136,14995.624479738206,951996.748657182,8819.628665561891,15,106:14,0.0,136.281
156,AUI-10388,"9818 Reseda Blvd, Los Angeles, CA",34.249297,-118.535973,91324-2036,6037115201,232517.91145296654,372705.31734885037,78884.81649745228,91717.3421443682,149980.37699484715,52122.781712182696,115583.32174104248,84082.747304465,31500.574436577524,14859.192811889256,21256.855385609804,35803.19731792922,43664.07622561424,103778.8863294595,256863.31283678644,441.36536064298497,20312.28409804882,186308.34376085995,12164.45896956237,105548.93835814197,13369.742529551262,15678.997423879242,155212.76007571557,136553.27450007253,18659.485575643048,17585.61595980648,124449.33952108174,20664.655204133196,27805.85868281958,13057.343179670484,331.1471731549513,31122.258403317006,7522.323215288297,15634.555493040672,120739.52256917946,5156.200828136958,774.9376446370112,11774.095468726644,15742.19594481154,4735.22589857517,19672.800126520968,7794.328485195275,7703.966452935686,14088.258847471148,24546.07738413629,43512.30399932636,18730.86994376818,12622.186130934295,4611.097433821355,29134.190621286172,42878.28659236172,7187.260510609896,2253.8765146949527,10204.491184834897,10128.402328353723,6557.513793421904,20458.847477488667,23011.79879491372,413.4959372452097,14149.834312460764,8927.052063163863,11003.29363002445,-0.48916857036926625,31.66580514367802,86236.74808481778,3.0215458669793485,6870.300520635618,571338.9329447262,3633.3096471565605,8,3:40,0.0,15.432
157,AUI-10363,"8800 S Hoover St, Los Angeles, CA",33.9572904,-118.2863728,90044,6037240300,357997.0473621985,781410.6176255567,219104.9970344167,207557.83471880795,282415.0982224862,72332.68764984573,215880.75242859207,158968.84907487227,56911.9033537198,80188.34187514483,51291.07119272429,59771.06198173012,24630.277378992865,228757.18953639467,517354.85150888923,2419.5684235687486,44888.957426362846,331864.64696008177,31792.018043203243,223081.7726965497,36739.50935115488,50745.63896424865,265000.7302240635,227982.91507449694,37017.81514956654,82367.96482963019,246755.47702236223,35737.343157293784,34397.82897047742,14633.80027494855,340.19753499978674,51119.90179226488,21814.640098818752,23984.917788128263,226826.20789161063,10945.455463018552,2069.1194141684196,25160.076220644514,42102.807392509145,12657.793721065646,37787.678749226994,29791.72045774592,5131.257819354711,11035.107109815937,36338.946965759686,58718.15507677225,37895.15989868282,23171.98102616954,10004.843108166222,21598.380557233657,34198.479813504106,15323.116679865088,10420.751606662034,22145.01104913895,26922.17529256682,11112.945368526953,32558.39609055739,41093.60092898378,1949.2445560544415,34016.312640073564,35137.50487803313,45388.72749888187,0.701775558437834,32.16074538298859,44771.63223582273,3.4516062472804054,14401.360632028362,368641.0421794675,1488.2755163449058,4,2:25,0.0,15.956
158,AUI-10390,"9889 Beachy Ave, Los Angeles, CA",34.251165,-118.4415257,91331,6037119201,271177.09602757875,503649.2812540564,123852.55133017266,133821.9629965744,191117.990638262,54856.77628904737,135508.29205599256,103938.84147074385,31569.450585248716,39670.2786252784,31588.606488822865,36062.475355346105,28186.9315865452,140065.51169924074,344485.75601988356,1101.5912889892588,27892.71088313224,239134.50254541452,18940.12918823182,136444.99499566868,19031.746178202702,24358.343011870136,199867.13218122174,171071.55319260643,28795.578988615307,30205.223192375182,170052.37265686938,23590.763704164074,31017.870013810694,14106.41559842637,367.08057214398343,33489.037969354875,11192.928694443675,14932.253786972671,140874.33186894027,5366.039812947687,1723.7549585389766,23716.885590685793,25738.03165256947,5858.068309859378,27541.227488794975,12307.171607344915,6824.845218021483,12262.265169440172,28171.446673926657,47232.06348024712,24525.98537009406,17270.692804029874,5962.064221861647,21920.769549048662,36094.32849069277,11634.966527514836,3702.262809971404,14594.281759723886,19454.24867087885,7653.797210387374,23554.96140024213,28757.61064651257,1195.6870451069717,29511.109143562855,20101.91327702139,20958.56601475082,-0.17678752146319238,29.810074865325657,64073.64430240251,3.5154130758462525,9318.607656244527,428148.0487507604,2671.581738289764,29,202:50,0.0,577.5830000000001
159,AUI-10385,"10645 Glenoaks Blvd, Los Angeles, CA",34.262751,-118.40008,91331,6037104704,193331.47823627022,356097.00358734926,87197.37204807762,94890.55973521665,134968.4889532413,39040.58285081365,90467.29636347952,71802.89632691003,18664.400036569474,29894.004873102745,21447.614623647056,22892.17165535125,16233.505211378462,99454.40287542385,244192.13814202248,723.8706138208904,20307.43729897417,166164.71690910208,12238.63751966014,101221.11841250905,10669.2460884575,14314.857908220223,140617.51839647503,120337.18253704511,20280.335859429924,19500.19805720606,117543.72040399993,16998.436205093356,21110.90207303349,10271.772166936244,239.88606003900298,24022.200092150804,7670.541352678254,10435.243670932694,94328.2571567254,3860.9607932458875,1414.2033078803122,17041.13306146199,19890.93613409322,3817.3360047312794,19543.014989983123,9134.346468875086,4305.56845652416,8032.265127627565,18783.52583654214,32175.53173283349,16228.586937547398,11153.569747240803,4644.699103761463,14244.277904112345,23946.609880231656,7997.4415795615705,2727.5084846286218,9897.441229053604,13245.640800623501,4620.034912191884,15768.151446940974,20949.863113052543,963.0836545574439,21416.8592250784,14987.990793026209,15399.813886043268,-0.18738872555155953,30.873907205118734,63849.97690657706,3.4285890519644364,6591.517258232345,440196.37758821505,1245.6896698871437,4,3:42,0.0,16.754
160,AUI-10377,"2044 Reservoir St, Los Angeles, CA",34.07873,-118.26208799999999,90026,6037195600,385327.34603737644,832810.272995012,155841.95742920728,261936.1576888638,319635.6111680494,95396.54670889158,307448.2788502223,162330.61981745993,145117.6590327624,75688.48213091475,51201.719124782016,67579.26352229838,112978.81407222715,194808.47487417283,610640.6454412345,1975.5164648392022,32453.560259191145,434507.66412501596,34359.34021896446,224998.3512072084,69387.11294885438,74641.53674039451,284803.40494484827,249895.35333598882,34908.05160885946,54500.93206020649,300662.30323255656,31231.054117674983,74300.3906755636,27641.354993428962,672.5611057918343,57559.48525846473,25582.844301327845,16936.532276354363,335188.706082114,27740.427231891692,1694.4466376192636,27684.69509188297,37517.19953085545,11993.297761385504,45362.46122507039,17336.015622015602,26948.088860233227,21438.57130653163,55020.49315151703,73005.57437576477,72287.45194847116,35433.42548314319,8785.943130525748,53513.51570201899,95430.07453746528,17923.8927268283,6061.109435544766,40331.777320959096,28180.760265637393,14185.469706393016,44272.70732177366,42013.28044894777,1420.533537874076,32176.960796349336,28832.000050980867,30165.58227424339,0.2657134472911251,29.80528310014019,54649.211013477965,2.555399295381858,15396.137607174336,647288.6751612567,7386.890685686288,14,18:20,0.0,73.02199999999999
161,AUI-10352,"7178 Tujunga Ave, Los Angeles, CA",34.200786,-118.37893400000002,91605-5738,6037123010,276779.5443930904,451247.927699573,89568.70968956541,124660.8220836758,182780.77596462274,54237.61996170903,160233.02549145,97655.36957156859,62577.655919881414,26323.522471969925,27472.722263230506,48704.99431543058,57731.786440818985,108552.0252197384,327761.3878412127,733.6905975868265,19702.98949178835,234163.7177732249,18211.504842560906,119944.07005052325,25106.525342030207,32441.523952764932,191306.26710170068,171142.8612570808,20163.405844619905,21274.21500773746,163120.13874886735,19592.962642650313,37854.55267173505,13327.55166923764,268.5120407345413,34093.478635644584,11279.958829468276,15117.244468658439,168875.37497017233,8642.349478722339,984.3666373969638,14647.750365917036,17054.864744370254,5242.792061768669,24288.428331103263,9697.912427583888,21414.62463581047,13795.927176340232,29764.763059506757,43925.78093091553,31882.320760044757,16196.398764106081,5267.787878360993,32329.923338523407,56871.357704915994,9070.12052085828,3243.797768441706,14796.389304792952,12471.504083149499,8718.467881511015,23282.664617155086,27072.705895165534,559.3872141266497,18510.85556657547,12161.947118101261,15074.596759908038,-0.1562143820365367,30.56163170655058,71487.75532437136,2.996744247344039,8360.457056219286,590550.8392254703,4769.496250280458,12,9:35,0.0,59.852
